museum_name,day_of_week,day_num,hour,hour_display,busy_index
Hallwylska museet,Thursday,4,11,11:00,0
Hallwylska museet,Thursday,4,12,12:00,49
Hallwylska museet,Thursday,4,13,13:00,49
Hallwylska museet,Thursday,4,14,14:00,77
Hallwylska museet,Thursday,4,15,15:00,44
Hallwylska museet,Thursday,4,16,16:00,0
Hallwylska museet,Thursday,4,17,17:00,0
Hallwylska museet,Thursday,4,18,18:00,0
Hallwylska museet,Thursday,4,19,19:00,0
Hallwylska museet,Thursday,4,20,20:00,0
Hallwylska museet,Friday,5,9,09:00,0
Hallwylska museet,Friday,5,10,10:00,0
Hallwylska museet,Friday,5,11,11:00,0
Hallwylska museet,Friday,5,12,12:00,31
Hallwylska museet,Friday,5,13,13:00,53
Hallwylska museet,Friday,5,14,14:00,56
Hallwylska museet,Friday,5,15,15:00,40
Hallwylska museet,Friday,5,16,16:00,0
Hallwylska museet,Friday,5,17,17:00,0
Hallwylska museet,Friday,5,18,18:00,0
Hallwylska museet,Friday,5,19,19:00,0
Hallwylska museet,Friday,5,20,20:00,0
Hallwylska museet,Saturday,6,9,09:00,0
Hallwylska museet,Saturday,6,10,10:00,0
Hallwylska museet,Saturday,6,11,11:00,0
Hallwylska museet,Saturday,6,12,12:00,46
Hallwylska museet,Saturday,6,13,13:00,68
Hallwylska museet,Saturday,6,14,14:00,74
Hallwylska museet,Saturday,6,15,15:00,63
Hallwylska museet,Saturday,6,16,16:00,0
Hallwylska museet,Saturday,6,17,17:00,0
Hallwylska museet,Saturday,6,18,18:00,0
Hallwylska museet,Saturday,6,19,19:00,0
Hallwylska museet,Saturday,6,20,20:00,0
Hallwylska museet,Sunday,7,9,09:00,0
Hallwylska museet,Sunday,7,10,10:00,0
Hallwylska museet,Sunday,7,11,11:00,0
Hallwylska museet,Sunday,7,12,12:00,58
Hallwylska museet,Sunday,7,13,13:00,59
Hallwylska museet,Sunday,7,14,14:00,79
Hallwylska museet,Sunday,7,15,15:00,66
Hallwylska museet,Sunday,7,16,16:00,0
Hallwylska museet,Sunday,7,17,17:00,0
Hallwylska museet,Sunday,7,18,18:00,0
Hallwylska museet,Sunday,7,19,19:00,0
Hallwylska museet,Sunday,7,20,20:00,0
Medelhavsmuseet,Monday,1,9,09:00,0
Medelhavsmuseet,Monday,1,10,10:00,0
Medelhavsmuseet,Monday,1,11,11:00,25
Medelhavsmuseet,Monday,1,12,12:00,32
Medelhavsmuseet,Monday,1,13,13:00,43
Medelhavsmuseet,Monday,1,14,14:00,50
Medelhavsmuseet,Monday,1,15,15:00,57
Medelhavsmuseet,Monday,1,16,16:00,57
Medelhavsmuseet,Monday,1,17,17:00,41
Medelhavsmuseet,Monday,1,18,18:00,30
Medelhavsmuseet,Monday,1,19,19:00,17
Medelhavsmuseet,Monday,1,20,20:00,0
Medelhavsmuseet,Tuesday,2,9,09:00,0
Medelhavsmuseet,Tuesday,2,10,10:00,0
Medelhavsmuseet,Tuesday,2,11,11:00,0
Medelhavsmuseet,Tuesday,2,12,12:00,21
Medelhavsmuseet,Tuesday,2,13,13:00,41
Medelhavsmuseet,Tuesday,2,14,14:00,35
Medelhavsmuseet,Tuesday,2,15,15:00,72
Medelhavsmuseet,Tuesday,2,16,16:00,72
Medelhavsmuseet,Tuesday,2,17,17:00,36
Medelhavsmuseet,Tuesday,2,18,18:00,45
Medelhavsmuseet,Tuesday,2,19,19:00,28
Medelhavsmuseet,Tuesday,2,20,20:00,0
Medelhavsmuseet,Wednesday,3,9,09:00,0
Medelhavsmuseet,Wednesday,3,10,10:00,0
Medelhavsmuseet,Wednesday,3,11,11:00,0
Medelhavsmuseet,Wednesday,3,12,12:00,34
Medelhavsmuseet,Wednesday,3,13,13:00,44
Medelhavsmuseet,Wednesday,3,14,14:00,47
Medelhavsmuseet,Wednesday,3,15,15:00,72
Medelhavsmuseet,Wednesday,3,16,16:00,53
Medelhavsmuseet,Wednesday,3,17,17:00,45
Medelhavsmuseet,Wednesday,3,18,18:00,31
Medelhavsmuseet,Wednesday,3,19,19:00,34
Medelhavsmuseet,Wednesday,3,20,20:00,0
Medelhavsmuseet,Thursday,4,9,09:00,0
Medelhavsmuseet,Thursday,4,10,10:00,0
Medelhavsmuseet,Thursday,4,11,11:00,23
Medelhavsmuseet,Thursday,4,12,12:00,34
Medelhavsmuseet,Thursday,4,13,13:00,30
Medelhavsmuseet,Thursday,4,14,14:00,36
Medelhavsmuseet,Thursday,4,15,15:00,54
Medelhavsmuseet,Thursday,4,16,16:00,66
Medelhavsmuseet,Thursday,4,17,17:00,41
Medelhavsmuseet,Thursday,4,18,18:00,28
Medelhavsmuseet,Thursday,4,19,19:00,15
Medelhavsmuseet,Thursday,4,20,20:00,0
Medelhavsmuseet,Friday,5,9,09:00,0
Medelhavsmuseet,Friday,5,10,10:00,0
Medelhavsmuseet,Friday,5,11,11:00,20
Medelhavsmuseet,Friday,5,12,12:00,23
Medelhavsmuseet,Friday,5,13,13:00,22
Medelhavsmuseet,Friday,5,14,14:00,32
Medelhavsmuseet,Friday,5,15,15:00,56
Medelhavsmuseet,Friday,5,16,16:00,71
Medelhavsmuseet,Friday,5,17,17:00,34
Medelhavsmuseet,Friday,5,18,18:00,35
Medelhavsmuseet,Friday,5,19,19:00,19
Medelhavsmuseet,Friday,5,20,20:00,0
Medelhavsmuseet,Saturday,6,9,09:00,0
Medelhavsmuseet,Saturday,6,10,10:00,0
Medelhavsmuseet,Saturday,6,11,11:00,24
Medelhavsmuseet,Saturday,6,12,12:00,47
Medelhavsmuseet,Saturday,6,13,13:00,59
Medelhavsmuseet,Saturday,6,14,14:00,79
Medelhavsmuseet,Saturday,6,15,15:00,87
Medelhavsmuseet,Saturday,6,16,16:00,89
Medelhavsmuseet,Saturday,6,17,17:00,65
Medelhavsmuseet,Saturday,6,18,18:00,56
Medelhavsmuseet,Saturday,6,19,19:00,41
Medelhavsmuseet,Saturday,6,20,20:00,0
Medelhavsmuseet,Sunday,7,9,09:00,0
Medelhavsmuseet,Sunday,7,10,10:00,0
Medelhavsmuseet,Sunday,7,11,11:00,44
Medelhavsmuseet,Sunday,7,12,12:00,38
Medelhavsmuseet,Sunday,7,13,13:00,52
Medelhavsmuseet,Sunday,7,14,14:00,61
Medelhavsmuseet,Sunday,7,15,15:00,82
Medelhavsmuseet,Sunday,7,16,16:00,72
Medelhavsmuseet,Sunday,7,17,17:00,53
Medelhavsmuseet,Sunday,7,18,18:00,44
Medelhavsmuseet,Sunday,7,19,19:00,49
Medelhavsmuseet,Sunday,7,20,20:00,0
Moderna Museet,Monday,1,9,09:00,0
Moderna Museet,Monday,1,10,10:00,0
Moderna Museet,Monday,1,11,11:00,4
Moderna Museet,Monday,1,12,12:00,36
Moderna Museet,Monday,1,13,13:00,53
Moderna Museet,Monday,1,14,14:00,39
Moderna Museet,Monday,1,15,15:00,57
Moderna Museet,Monday,1,16,16:00,48
Moderna Museet,Monday,1,17,17:00,51
Moderna Museet,Monday,1,18,18:00,43
Moderna Museet,Monday,1,19,19:00,27
Moderna Museet,Monday,1,20,20:00,0
Moderna Museet,Tuesday,2,9,09:00,0
Moderna Museet,Tuesday,2,10,10:00,4
Moderna Museet,Tuesday,2,11,11:00,5
Moderna Museet,Tuesday,2,12,12:00,20
Moderna Museet,Tuesday,2,13,13:00,33
Moderna Museet,Tuesday,2,14,14:00,64
Moderna Museet,Tuesday,2,15,15:00,66
Moderna Museet,Tuesday,2,16,16:00,62
Moderna Museet,Tuesday,2,17,17:00,29
Moderna Museet,Tuesday,2,18,18:00,32
Moderna Museet,Tuesday,2,19,19:00,26
Moderna Museet,Tuesday,2,20,20:00,0
Moderna Museet,Wednesday,3,9,09:00,0
Moderna Museet,Wednesday,3,10,10:00,0
Moderna Museet,Wednesday,3,11,11:00,17
Moderna Museet,Wednesday,3,12,12:00,17
Moderna Museet,Wednesday,3,13,13:00,51
Moderna Museet,Wednesday,3,14,14:00,45
Moderna Museet,Wednesday,3,15,15:00,71
Moderna Museet,Wednesday,3,16,16:00,63
Moderna Museet,Wednesday,3,17,17:00,54
Moderna Museet,Wednesday,3,18,18:00,24
Moderna Museet,Wednesday,3,19,19:00,27
Moderna Museet,Wednesday,3,20,20:00,0
Moderna Museet,Thursday,4,9,09:00,0
Moderna Museet,Thursday,4,10,10:00,0
Moderna Museet,Thursday,4,11,11:00,28
Moderna Museet,Thursday,4,12,12:00,27
Moderna Museet,Thursday,4,13,13:00,47
Moderna Museet,Thursday,4,14,14:00,64
Moderna Museet,Thursday,4,15,15:00,67
Moderna Museet,Thursday,4,16,16:00,45
Moderna Museet,Thursday,4,17,17:00,42
Moderna Museet,Thursday,4,18,18:00,20
Moderna Museet,Thursday,4,19,19:00,28
Moderna Museet,Thursday,4,20,20:00,0
Moderna Museet,Friday,5,9,09:00,0
Moderna Museet,Friday,5,10,10:00,18
Moderna Museet,Friday,5,11,11:00,16
Moderna Museet,Friday,5,12,12:00,42
Moderna Museet,Friday,5,13,13:00,43
Moderna Museet,Friday,5,14,14:00,60
Moderna Museet,Friday,5,15,15:00,51
Moderna Museet,Friday,5,16,16:00,41
Moderna Museet,Friday,5,17,17:00,48
Moderna Museet,Friday,5,18,18:00,22
Moderna Museet,Friday,5,19,19:00,15
Moderna Museet,Friday,5,20,20:00,0
Moderna Museet,Saturday,6,9,09:00,0
Moderna Museet,Saturday,6,10,10:00,29
Moderna Museet,Saturday,6,11,11:00,37
Moderna Museet,Saturday,6,12,12:00,60
Moderna Museet,Saturday,6,13,13:00,65
Moderna Museet,Saturday,6,14,14:00,69
Moderna Museet,Saturday,6,15,15:00,78
Moderna Museet,Saturday,6,16,16:00,62
Moderna Museet,Saturday,6,17,17:00,71
Moderna Museet,Saturday,6,18,18:00,57
Moderna Museet,Saturday,6,19,19:00,30
Moderna Museet,Saturday,6,20,20:00,0
Moderna Museet,Sunday,7,9,09:00,0
Moderna Museet,Sunday,7,10,10:00,24
Moderna Museet,Sunday,7,11,11:00,27
Moderna Museet,Sunday,7,12,12:00,62
Moderna Museet,Sunday,7,13,13:00,59
Moderna Museet,Sunday,7,14,14:00,87
Moderna Museet,Sunday,7,15,15:00,81
Moderna Museet,Sunday,7,16,16:00,76
Moderna Museet,Sunday,7,17,17:00,65
Moderna Museet,Sunday,7,18,18:00,34
Moderna Museet,Sunday,7,19,19:00,43
Moderna Museet,Sunday,7,20,20:00,0
Stadsmuseet i Stockholm,Monday,1,9,09:00,0
Stadsmuseet i Stockholm,Monday,1,10,10:00,0
Stadsmuseet i Stockholm,Monday,1,11,11:00,20
Stadsmuseet i Stockholm,Monday,1,12,12:00,53
Stadsmuseet i Stockholm,Monday,1,13,13:00,56
Stadsmuseet i Stockholm,Monday,1,14,14:00,66
Stadsmuseet i Stockholm,Monday,1,15,15:00,41
Stadsmuseet i Stockholm,Monday,1,16,16:00,26
Stadsmuseet i Stockholm,Monday,1,17,17:00,0
Stadsmuseet i Stockholm,Monday,1,18,18:00,0
Stadsmuseet i Stockholm,Monday,1,19,19:00,0
Stadsmuseet i Stockholm,Monday,1,20,20:00,0
Stadsmuseet i Stockholm,Tuesday,2,9,09:00,0
Stadsmuseet i Stockholm,Tuesday,2,10,10:00,0
Stadsmuseet i Stockholm,Tuesday,2,11,11:00,14
Stadsmuseet i Stockholm,Tuesday,2,12,12:00,55
Stadsmuseet i Stockholm,Tuesday,2,13,13:00,56
Stadsmuseet i Stockholm,Tuesday,2,14,14:00,77
Stadsmuseet i Stockholm,Tuesday,2,15,15:00,57
Stadsmuseet i Stockholm,Tuesday,2,16,16:00,44
Stadsmuseet i Stockholm,Tuesday,2,17,17:00,0
Stadsmuseet i Stockholm,Tuesday,2,18,18:00,0
Stadsmuseet i Stockholm,Tuesday,2,19,19:00,0
Stadsmuseet i Stockholm,Tuesday,2,20,20:00,0
Stadsmuseet i Stockholm,Wednesday,3,9,09:00,0
Stadsmuseet i Stockholm,Wednesday,3,10,10:00,0
Stadsmuseet i Stockholm,Wednesday,3,11,11:00,18
Stadsmuseet i Stockholm,Wednesday,3,12,12:00,31
Stadsmuseet i Stockholm,Wednesday,3,13,13:00,52
Stadsmuseet i Stockholm,Wednesday,3,14,14:00,78
Stadsmuseet i Stockholm,Wednesday,3,15,15:00,44
Stadsmuseet i Stockholm,Wednesday,3,16,16:00,50
Stadsmuseet i Stockholm,Wednesday,3,17,17:00,0
Stadsmuseet i Stockholm,Wednesday,3,18,18:00,0
Stadsmuseet i Stockholm,Wednesday,3,19,19:00,0
Stadsmuseet i Stockholm,Wednesday,3,20,20:00,0
Stadsmuseet i Stockholm,Thursday,4,9,09:00,0
Stadsmuseet i Stockholm,Thursday,4,10,10:00,0
Stadsmuseet i Stockholm,Thursday,4,11,11:00,18
Stadsmuseet i Stockholm,Thursday,4,12,12:00,53
Stadsmuseet i Stockholm,Thursday,4,13,13:00,38
Stadsmuseet i Stockholm,Thursday,4,14,14:00,65
Stadsmuseet i Stockholm,Thursday,4,15,15:00,41
Stadsmuseet i Stockholm,Thursday,4,16,16:00,34
Stadsmuseet i Stockholm,Thursday,4,17,17:00,0
Stadsmuseet i Stockholm,Thursday,4,18,18:00,0
Stadsmuseet i Stockholm,Thursday,4,19,19:00,0
Stadsmuseet i Stockholm,Thursday,4,20,20:00,0
Stadsmuseet i Stockholm,Friday,5,9,09:00,0
Stadsmuseet i Stockholm,Friday,5,10,10:00,0
Stadsmuseet i Stockholm,Friday,5,11,11:00,14
Stadsmuseet i Stockholm,Friday,5,12,12:00,27
Stadsmuseet i Stockholm,Friday,5,13,13:00,54
Stadsmuseet i Stockholm,Friday,5,14,14:00,72
Stadsmuseet i Stockholm,Friday,5,15,15:00,44
Stadsmuseet i Stockholm,Friday,5,16,16:00,37
Stadsmuseet i Stockholm,Friday,5,17,17:00,0
Stadsmuseet i Stockholm,Friday,5,18,18:00,0
Stadsmuseet i Stockholm,Friday,5,19,19:00,0
Stadsmuseet i Stockholm,Friday,5,20,20:00,0
Stadsmuseet i Stockholm,Saturday,6,9,09:00,0
Stadsmuseet i Stockholm,Saturday,6,10,10:00,0
Stadsmuseet i Stockholm,Saturday,6,11,11:00,38
Stadsmuseet i Stockholm,Saturday,6,12,12:00,66
Stadsmuseet i Stockholm,Saturday,6,13,13:00,83
Stadsmuseet i Stockholm,Saturday,6,14,14:00,80
Stadsmuseet i Stockholm,Saturday,6,15,15:00,68
Stadsmuseet i Stockholm,Saturday,6,16,16:00,56
Stadsmuseet i Stockholm,Saturday,6,17,17:00,0
Stadsmuseet i Stockholm,Saturday,6,18,18:00,0
Stadsmuseet i Stockholm,Saturday,6,19,19:00,0
Stadsmuseet i Stockholm,Saturday,6,20,20:00,0
Stadsmuseet i Stockholm,Sunday,7,9,09:00,0
Stadsmuseet i Stockholm,Sunday,7,10,10:00,0
Stadsmuseet i Stockholm,Sunday,7,11,11:00,61
Stadsmuseet i Stockholm,Sunday,7,12,12:00,61
Stadsmuseet i Stockholm,Sunday,7,13,13:00,76
Stadsmuseet i Stockholm,Sunday,7,14,14:00,86
Stadsmuseet i Stockholm,Sunday,7,15,15:00,82
Stadsmuseet i Stockholm,Sunday,7,16,16:00,48
Stadsmuseet i Stockholm,Sunday,7,17,17:00,0
Stadsmuseet i Stockholm,Sunday,7,18,18:00,0
Stadsmuseet i Stockholm,Sunday,7,19,19:00,0
Stadsmuseet i Stockholm,Sunday,7,20,20:00,0
Avicii Experience,Monday,1,9,09:00,0
Avicii Experience,Monday,1,10,10:00,20
Avicii Experience,Monday,1,11,11:00,15
Avicii Experience,Monday,1,12,12:00,28
Avicii Experience,Monday,1,13,13:00,43
Avicii Experience,Monday,1,14,14:00,54
Avicii Experience,Monday,1,15,15:00,49
Avicii Experience,Monday,1,16,16:00,39
Avicii Experience,Monday,1,17,17:00,39
Avicii Experience,Monday,1,18,18:00,0
Avicii Experience,Monday,1,19,19:00,0
Avicii Experience,Monday,1,20,20:00,0
Avicii Experience,Tuesday,2,9,09:00,0
Avicii Experience,Tuesday,2,10,10:00,17
Avicii Experience,Tuesday,2,11,11:00,27
Avicii Experience,Tuesday,2,12,12:00,35
Avicii Experience,Tuesday,2,13,13:00,54
Avicii Experience,Tuesday,2,14,14:00,55
Avicii Experience,Tuesday,2,15,15:00,53
Avicii Experience,Tuesday,2,16,16:00,52
Avicii Experience,Tuesday,2,17,17:00,14
Avicii Experience,Tuesday,2,18,18:00,0
Avicii Experience,Tuesday,2,19,19:00,0
Avicii Experience,Tuesday,2,20,20:00,0
Avicii Experience,Wednesday,3,9,09:00,0
Avicii Experience,Wednesday,3,10,10:00,3
Avicii Experience,Wednesday,3,11,11:00,40
Avicii Experience,Wednesday,3,12,12:00,53
Avicii Experience,Wednesday,3,13,13:00,67
Avicii Experience,Wednesday,3,14,14:00,78
Avicii Experience,Wednesday,3,15,15:00,59
Avicii Experience,Wednesday,3,16,16:00,42
Avicii Experience,Wednesday,3,17,17:00,43
Avicii Experience,Wednesday,3,18,18:00,0
Avicii Experience,Wednesday,3,19,19:00,0
Avicii Experience,Wednesday,3,20,20:00,0
Avicii Experience,Thursday,4,9,09:00,0
Avicii Experience,Thursday,4,10,10:00,15
Avicii Experience,Thursday,4,11,11:00,19
Avicii Experience,Thursday,4,12,12:00,32
Avicii Experience,Thursday,4,13,13:00,54
Avicii Experience,Thursday,4,14,14:00,66
Avicii Experience,Thursday,4,15,15:00,44
Avicii Experience,Thursday,4,16,16:00,29
Avicii Experience,Thursday,4,17,17:00,36
Avicii Experience,Thursday,4,18,18:00,0
Avicii Experience,Thursday,4,19,19:00,0
Avicii Experience,Thursday,4,20,20:00,0
Avicii Experience,Friday,5,9,09:00,0
Avicii Experience,Friday,5,10,10:00,16
Avicii Experience,Friday,5,11,11:00,17
Avicii Experience,Friday,5,12,12:00,55
Avicii Experience,Friday,5,13,13:00,43
Avicii Experience,Friday,5,14,14:00,65
Avicii Experience,Friday,5,15,15:00,67
Avicii Experience,Friday,5,16,16:00,41
Avicii Experience,Friday,5,17,17:00,42
Avicii Experience,Friday,5,18,18:00,0
Avicii Experience,Friday,5,19,19:00,0
Avicii Experience,Friday,5,20,20:00,0
Avicii Experience,Saturday,6,9,09:00,0
Avicii Experience,Saturday,6,10,10:00,41
Avicii Experience,Saturday,6,11,11:00,58
Avicii Experience,Saturday,6,12,12:00,73
Avicii Experience,Saturday,6,13,13:00,69
Avicii Experience,Saturday,6,14,14:00,85
Avicii Experience,Saturday,6,15,15:00,84
Avicii Experience,Saturday,6,16,16:00,59
Avicii Experience,Saturday,6,17,17:00,38
Avicii Experience,Saturday,6,18,18:00,0
Avicii Experience,Saturday,6,19,19:00,0
Avicii Experience,Saturday,6,20,20:00,0
Avicii Experience,Sunday,7,9,09:00,0
Avicii Experience,Sunday,7,10,10:00,36
Avicii Experience,Sunday,7,11,11:00,40
Avicii Experience,Sunday,7,12,12:00,64
Avicii Experience,Sunday,7,13,13:00,59
Avicii Experience,Sunday,7,14,14:00,85
Avicii Experience,Sunday,7,15,15:00,86
Avicii Experience,Sunday,7,16,16:00,65
Avicii Experience,Sunday,7,17,17:00,57
Avicii Experience,Sunday,7,18,18:00,0
Avicii Experience,Sunday,7,19,19:00,0
Avicii Experience,Sunday,7,20,20:00,0
Stockholm Toy Museum,Monday,1,9,09:00,0
Stockholm Toy Museum,Monday,1,10,10:00,22
Stockholm Toy Museum,Monday,1,11,11:00,23
Stockholm Toy Museum,Monday,1,12,12:00,53
Stockholm Toy Museum,Monday,1,13,13:00,57
Stockholm Toy Museum,Monday,1,14,14:00,56
Stockholm Toy Museum,Monday,1,15,15:00,43
Stockholm Toy Museum,Monday,1,16,16:00,31
Stockholm Toy Museum,Monday,1,17,17:00,0
Stockholm Toy Museum,Monday,1,18,18:00,0
Stockholm Toy Museum,Monday,1,19,19:00,0
Stockholm Toy Museum,Monday,1,20,20:00,0
Stockholm Toy Museum,Tuesday,2,9,09:00,0
Stockholm Toy Museum,Tuesday,2,10,10:00,36
Stockholm Toy Museum,Tuesday,2,11,11:00,44
Stockholm Toy Museum,Tuesday,2,12,12:00,50
Stockholm Toy Museum,Tuesday,2,13,13:00,72
Stockholm Toy Museum,Tuesday,2,14,14:00,49
Stockholm Toy Museum,Tuesday,2,15,15:00,41
Stockholm Toy Museum,Tuesday,2,16,16:00,32
Stockholm Toy Museum,Tuesday,2,17,17:00,0
Stockholm Toy Museum,Tuesday,2,18,18:00,0
Stockholm Toy Museum,Tuesday,2,19,19:00,0
Stockholm Toy Museum,Tuesday,2,20,20:00,0
Stockholm Toy Museum,Wednesday,3,9,09:00,0
Stockholm Toy Museum,Wednesday,3,10,10:00,23
Stockholm Toy Museum,Wednesday,3,11,11:00,37
Stockholm Toy Museum,Wednesday,3,12,12:00,54
Stockholm Toy Museum,Wednesday,3,13,13:00,71
Stockholm Toy Museum,Wednesday,3,14,14:00,73
Stockholm Toy Museum,Wednesday,3,15,15:00,56
Stockholm Toy Museum,Wednesday,3,16,16:00,26
Stockholm Toy Museum,Wednesday,3,17,17:00,0
Stockholm Toy Museum,Wednesday,3,18,18:00,0
Stockholm Toy Museum,Wednesday,3,19,19:00,0
Stockholm Toy Museum,Wednesday,3,20,20:00,0
Stockholm Toy Museum,Thursday,4,9,09:00,0
Stockholm Toy Museum,Thursday,4,10,10:00,23
Stockholm Toy Museum,Thursday,4,11,11:00,34
Stockholm Toy Museum,Thursday,4,12,12:00,61
Stockholm Toy Museum,Thursday,4,13,13:00,68
Stockholm Toy Museum,Thursday,4,14,14:00,67
Stockholm Toy Museum,Thursday,4,15,15:00,50
Stockholm Toy Museum,Thursday,4,16,16:00,24
Stockholm Toy Museum,Thursday,4,17,17:00,0
Stockholm Toy Museum,Thursday,4,18,18:00,0
Stockholm Toy Museum,Thursday,4,19,19:00,0
Stockholm Toy Museum,Thursday,4,20,20:00,0
Stockholm Toy Museum,Friday,5,9,09:00,0
Stockholm Toy Museum,Friday,5,10,10:00,9
Stockholm Toy Museum,Friday,5,11,11:00,35
Stockholm Toy Museum,Friday,5,12,12:00,58
Stockholm Toy Museum,Friday,5,13,13:00,71
Stockholm Toy Museum,Friday,5,14,14:00,61
Stockholm Toy Museum,Friday,5,15,15:00,43
Stockholm Toy Museum,Friday,5,16,16:00,39
Stockholm Toy Museum,Friday,5,17,17:00,0
Stockholm Toy Museum,Friday,5,18,18:00,0
Stockholm Toy Museum,Friday,5,19,19:00,0
Stockholm Toy Museum,Friday,5,20,20:00,0
Stockholm Toy Museum,Saturday,6,9,09:00,0
Stockholm Toy Museum,Saturday,6,10,10:00,43
Stockholm Toy Museum,Saturday,6,11,11:00,63
Stockholm Toy Museum,Saturday,6,12,12:00,80
Stockholm Toy Museum,Saturday,6,13,13:00,71
Stockholm Toy Museum,Saturday,6,14,14:00,92
Stockholm Toy Museum,Saturday,6,15,15:00,52
Stockholm Toy Museum,Saturday,6,16,16:00,62
Stockholm Toy Museum,Saturday,6,17,17:00,0
Stockholm Toy Museum,Saturday,6,18,18:00,0
Stockholm Toy Museum,Saturday,6,19,19:00,0
Stockholm Toy Museum,Saturday,6,20,20:00,0
Stockholm Toy Museum,Sunday,7,9,09:00,0
Stockholm Toy Museum,Sunday,7,10,10:00,37
Stockholm Toy Museum,Sunday,7,11,11:00,61
Stockholm Toy Museum,Sunday,7,12,12:00,77
Stockholm Toy Museum,Sunday,7,13,13:00,69
Stockholm Toy Museum,Sunday,7,14,14:00,81
Stockholm Toy Museum,Sunday,7,15,15:00,79
Stockholm Toy Museum,Sunday,7,16,16:00,44
Stockholm Toy Museum,Sunday,7,17,17:00,0
Stockholm Toy Museum,Sunday,7,18,18:00,0
Stockholm Toy Museum,Sunday,7,19,19:00,0
Stockholm Toy Museum,Sunday,7,20,20:00,0
Spårvägsmuseet,Monday,1,9,09:00,0
Spårvägsmuseet,Monday,1,10,10:00,0
Spårvägsmuseet,Monday,1,11,11:00,19
Spårvägsmuseet,Monday,1,12,12:00,35
Spårvägsmuseet,Monday,1,13,13:00,63
Spårvägsmuseet,Monday,1,14,14:00,57
Spårvägsmuseet,Monday,1,15,15:00,46
Spårvägsmuseet,Monday,1,16,16:00,36
Spårvägsmuseet,Monday,1,17,17:00,0
Spårvägsmuseet,Monday,1,18,18:00,0
Spårvägsmuseet,Monday,1,19,19:00,0
Spårvägsmuseet,Monday,1,20,20:00,0
Spårvägsmuseet,Tuesday,2,9,09:00,0
Spårvägsmuseet,Tuesday,2,10,10:00,0
Spårvägsmuseet,Tuesday,2,11,11:00,39
Spårvägsmuseet,Tuesday,2,12,12:00,44
Spårvägsmuseet,Tuesday,2,13,13:00,64
Spårvägsmuseet,Tuesday,2,14,14:00,64
Spårvägsmuseet,Tuesday,2,15,15:00,57
Spårvägsmuseet,Tuesday,2,16,16:00,38
Spårvägsmuseet,Tuesday,2,17,17:00,0
Spårvägsmuseet,Tuesday,2,18,18:00,0
Spårvägsmuseet,Tuesday,2,19,19:00,0
Spårvägsmuseet,Tuesday,2,20,20:00,0
Spårvägsmuseet,Wednesday,3,9,09:00,0
Spårvägsmuseet,Wednesday,3,10,10:00,0
Spårvägsmuseet,Wednesday,3,11,11:00,21
Spårvägsmuseet,Wednesday,3,12,12:00,29
Spårvägsmuseet,Wednesday,3,13,13:00,47
Spårvägsmuseet,Wednesday,3,14,14:00,54
Spårvägsmuseet,Wednesday,3,15,15:00,65
Spårvägsmuseet,Wednesday,3,16,16:00,26
Spårvägsmuseet,Wednesday,3,17,17:00,0
Spårvägsmuseet,Wednesday,3,18,18:00,0
Spårvägsmuseet,Wednesday,3,19,19:00,0
Spårvägsmuseet,Wednesday,3,20,20:00,0
Spårvägsmuseet,Thursday,4,9,09:00,0
Spårvägsmuseet,Thursday,4,10,10:00,0
Spårvägsmuseet,Thursday,4,11,11:00,33
Spårvägsmuseet,Thursday,4,12,12:00,51
Spårvägsmuseet,Thursday,4,13,13:00,61
Spårvägsmuseet,Thursday,4,14,14:00,72
Spårvägsmuseet,Thursday,4,15,15:00,46
Spårvägsmuseet,Thursday,4,16,16:00,38
Spårvägsmuseet,Thursday,4,17,17:00,0
Spårvägsmuseet,Thursday,4,18,18:00,0
Spårvägsmuseet,Thursday,4,19,19:00,0
Spårvägsmuseet,Thursday,4,20,20:00,0
Spårvägsmuseet,Friday,5,9,09:00,0
Spårvägsmuseet,Friday,5,10,10:00,0
Spårvägsmuseet,Friday,5,11,11:00,20
Spårvägsmuseet,Friday,5,12,12:00,49
Spårvägsmuseet,Friday,5,13,13:00,55
Spårvägsmuseet,Friday,5,14,14:00,76
Spårvägsmuseet,Friday,5,15,15:00,48
Spårvägsmuseet,Friday,5,16,16:00,45
Spårvägsmuseet,Friday,5,17,17:00,0
Spårvägsmuseet,Friday,5,18,18:00,0
Spårvägsmuseet,Friday,5,19,19:00,0
Spårvägsmuseet,Friday,5,20,20:00,0
Spårvägsmuseet,Saturday,6,9,09:00,0
Spårvägsmuseet,Saturday,6,10,10:00,0
Spårvägsmuseet,Saturday,6,11,11:00,42
Spårvägsmuseet,Saturday,6,12,12:00,52
Spårvägsmuseet,Saturday,6,13,13:00,83
Spårvägsmuseet,Saturday,6,14,14:00,90
Spårvägsmuseet,Saturday,6,15,15:00,64
Spårvägsmuseet,Saturday,6,16,16:00,73
Spårvägsmuseet,Saturday,6,17,17:00,0
Spårvägsmuseet,Saturday,6,18,18:00,0
Spårvägsmuseet,Saturday,6,19,19:00,0
Spårvägsmuseet,Saturday,6,20,20:00,0
Spårvägsmuseet,Sunday,7,9,09:00,0
Spårvägsmuseet,Sunday,7,10,10:00,0
Spårvägsmuseet,Sunday,7,11,11:00,47
Spårvägsmuseet,Sunday,7,12,12:00,69
Spårvägsmuseet,Sunday,7,13,13:00,76
Spårvägsmuseet,Sunday,7,14,14:00,76
